ID,iatatag,name,country,lat,lon
7077,HRZ,Walter BÃ¼ndchen Airport,BR,-54.339099884,-27.638299942
7078,IJU,IjuÃ­ Airport,BR,-53.84659957885742,-28.36870002746582
7079,ITQ,Itaqui Airport,BR,-56.53670120239258,-29.173099517822266
7080,JCB,Santa Terezinha Airport,BR,-51.5532989502,-27.1714000702
7081,0,JÃºlio de Castilho Airport,BR,-53.74330139160156,-29.153099060058594
7082,CBW,Campo MourÃ£o Airport,BR,-52.3568000793,-24.0091991425
7083,QDB,Cachoeira do Sul Airport,BR,-52.940799713134766,-30.00189971923828
7084,QCR,Curitibanos Airport,BR,-50.61140060424805,-27.282499313354492
7085,OAL,Cacoal Airport,BR,-61.4508,-11.496
7086,0,Laguna Airport,BR,-48.742801666259766,-28.376699447631836
7087,LOI,Helmuth Baungarten Airport,BR,-49.5424995422,-27.1599998474
7088,ALQ,Alegrete Novo Airport,BR,-55.8933982849,-29.812700271599997
7089,QMF,Mafra Airport,BR,-49.83219909667969,-26.158899307250977
7090,QGF,Montenegro Airport,BR,-51.48939895629883,-29.71940040588379
7091,QHV,Novo Hamburgo Airport,BR,-51.08169937133789,-29.69610023498535
7092,0,NonoaÃ­ Airport,BR,-52.7338981628418,-27.36720085144043
7093,0,Nova Prata Airport,BR,-51.60419845581055,-28.802499771118164
7094,SQX,SÃ£o Miguel do Oeste Airport,BR,-53.50350189208984,-26.78160095214844
7095,APX,Arapongas Airport,BR,-51.491699,-23.3529
7096,PTO,Juvenal Loureiro Cardoso Airport,BR,-52.694463,-26.217184
7097,PNG,ParanaguÃ¡ Airport,BR,-48.53120040893555,-25.54010009765625
7098,PVI,ParanavaÃ­ Airport,BR,-52.48849868774414,-23.08989906311035
7099,PBB,ParanaÃ­ba Airport,BR,-51.19940185546875,-19.651199340820312
7100,0,Tanque Novo Airport,BR,-42.47999954223633,-13.54580020904541
7101,0,Mundo Novo Airport,BR,-40.41939926147461,-11.772199630737305
7102,QAC,Castro Airport,BR,-49.96030044555664,-24.8075008392334
7103,SQY,SÃ£o LourenÃ§o do Sul Airport,BR,-52.03279876708984,-31.38330078125
7104,SSS,Siassi Airport,PG,147.8106,-5.5965
7105,JBS,SÃ£o Borja Airport,BR,-56.034599,-28.6549
7106,CSU,Santa Cruz do Sul Airport,BR,-52.412200927734375,-29.684099197387695
7107,0,Soledade Airport,BR,-52.54059982299805,-28.863100051879883
7108,0,SÃ£o Gabriel Airport,BR,-54.267799377441406,-30.344999313354492
7109,0,SÃ£o Joaquim Airport,BR,-49.91579818725586,-28.258899688720703
7110,0,SertanÃ³polis Airport,BR,-51.01390075683594,-23.06220054626465
7111,TJL,PlÃ­nio Alarcom Airport,BR,-51.684200286865,-20.754199981689
7112,0,TrÃªs Passos Airport,BR,-53.89830017089844,-27.512500762939453
7113,SSU,Greenbrier Airport,US,-80.336,37.775
7114,UMU,Umuarama Airport,BR,-53.31380081176758,-23.7987003326416
7115,ZFU,Unifly Heliport,BR,-46.3305549622,-23.4086112976
7116,0,Usina Mandu Airport,BR,-48.372798919677734,-20.482200622558594
7117,SSV,Siasi Airport,PH,120.833,5.558
7118,VIA,Videira Airport,BR,-51.14189910888672,-26.99970054626465
7119,0,VeranÃ³polis Airport,BR,-51.56829833984375,-28.934999465942383
7120,CTQ,Santa VitÃ³ria do Palmar Airport,BR,-53.34416580200195,-33.50222396850586
7121,QVR,Volta Redonda Airport,BR,-44.085,-22.4978
7122,0,Fazenda TrÃªs Barras Airport,BR,-48.173301696777344,-20.93779945373535
7123,0,CaÃ§apava do Sul Airport,BR,-53.45920181274414,-30.549400329589844
7124,0,Sarandi Airport,BR,-52.86360168457031,-27.98110008239746
7125,AXE,XanxerÃª Airport,BR,-52.373054504399995,-26.875556945800003
7126,AAG,Avelino Vieira Airport,BR,-49.789101,-24.103901
7127,SRA,Santa Rosa Airport,BR,-54.520401,-27.9067
7128,0,CentenÃ¡rio do Sul Airport,BR,-51.60359954833984,-22.830799102783203
7129,PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,BR,-50.1441,-25.1847
7130,ATI,Artigas International Airport,UY,-56.50790023803711,-30.400699615478516
7131,BUV,Bella Union Airport,UY,-57.0833320618,-30.3333339691
7132,CYR,Laguna de Los Patos International Airport,UY,-57.770599365234,-34.456401824951
7133,DZO,Santa Bernardina International Airport,UY,-56.49919891357422,-33.3588981628418
7134,PDP,Capitan Corbeta CA Curbelo International Airport,UY,-55.09429931640625,-34.855098724365234
7135,MLZ,Cerro Largo International Airport,UY,-54.21670150756836,-32.33789825439453
7136,MVD,Carrasco International /General C L Berisso Airport,UY,-56.0308,-34.838402
7137,PDU,Tydeo Larre Borges Airport,UY,-58.0619010925293,-32.36330032348633
7138,RVY,Presidente General Don Oscar D. Gestido International Airport,UY,-55.476200103759766,-30.974599838256836
7139,STY,Nueva Hesperides International Airport,UY,-57.98529815673828,-31.438499450683594
7140,TAW,Tacuarembo Airport,UY,-55.925801,-31.749001
7141,TYT,Treinta y Tres Airport,UY,-54.347246,-33.195714
7142,VCH,Vichadero Airport,UY,-54.617000579833984,-31.767000198364254
7143,SUZ,Suria Airport,PG,147.45,-9.032
7144,AGV,Oswaldo Guevara Mujica Airport,VE,-69.23786926269531,9.553375244140623
7145,AAO,Anaco Airport,VE,-64.4707260131836,9.430225372314451
7146,LPJ,Armando Schwarck Airport,VE,-66.81690216064453,6.578050136566162
7147,BLA,General JosÃ© Antonio Anzoategui International Airport,VE,-64.692222,10.111111
7148,BNS,Barinas Airport,VE,-70.21416667,8.615
7149,BRM,Barquisimeto International Airport,VE,-69.3586196899414,10.042746543884276
7150,MYC,Escuela Mariscal Sucre Airport,VE,-67.64942169189453,10.249978065490724
7151,CBL,Aeropuerto "General Tomas de Heres". Ciudad Bolivar,VE,-63.5369567871,8.12216091156
7152,CXA,Caicara del Orinoco Airport,VE,-66.16280364990234,7.625510215759277
7153,ZRZ,Zaraza Airport,VE,-65.280655,9.350306
7154,CUV,Casigua El Cubo Airport,VE,-72.53630065917969,8.758139610290527
7155,CLZ,Calabozo Airport,VE,-67.4170913696289,8.92465591430664
7156,CAJ,Canaima Airport,VE,-62.85443115234375,6.231988906860352
7157,VCR,Carora Airport,VE,-70.06521606445312,10.175602912902832
7158,CUP,General Francisco BermÃºdez Airport,VE,-63.261680603027344,10.660014152526855
7159,CZE,JosÃ© Leonardo Chirinos Airport,VE,-69.68090057373047,11.41494369506836
7160,CUM,CumanÃ¡ (Antonio JosÃ© de Sucre) Airport,VE,-64.1304702758789,10.450332641601562
7161,PPZ,Puerto Paez Airport,VE,-67.433609008789,6.2333331108093
7162,EOR,El Dorado Airport,VE,-61.58333206176758,6.733333110809326
7163,EOZ,Elorza Airport,VE,-69.53333282470703,7.0833330154418945
7164,GDO,Guasdalito Airport,VE,-70.80000305175781,7.233333110809326
7165,GUI,Guiria Airport,VE,-62.3126678467,10.5740776062
7166,GUQ,Guanare Airport,VE,-69.7551498413086,9.026944160461426
7167,HGE,Higuerote Airport,VE,-66.092779,10.462474
7168,ICA,IcabarÃº Airport,VE,-61.739601135253906,4.336319923400879
7169,ICC,AndrÃ©s Miguel Salazar Marcano Airport,VE,-63.98159,10.794432
7170,LSP,Josefa Camejo International Airport,VE,-70.15149688720703,11.78077507019043
7171,KAV,Kavanayen Airport,VE,-61.78300094604492,5.632999897003174
7172,LFR,La Fria Airport,VE,-72.27102661132812,8.239167213439941
7173,MAR,La Chinita International Airport,VE,-71.7278594971,10.5582084656
7174,MRD,Alberto Carnevalli Airport,VE,-71.161041,8.582078
7175,PMV,Del Caribe Santiago MariÃ±o International Airport,VE,-63.96659851074219,10.912603378295898
7176,CCS,SimÃ³n BolÃ­var International Airport,VE,-66.991222,10.601194
7177,MUN,MaturÃ­n Airport,VE,-63.14739990234375,9.75452995300293
7178,CBS,Oro Negro Airport,VE,-71.32250213623047,10.330699920654297
7179,PYH,Cacique Aramare Airport,VE,-67.606101989746,5.6199898719788
7180,PBL,General Bartolome Salom International Airport,VE,-68.072998046875,10.48050022125244
7181,PDZ,Pedernales Airport,VE,-62.22859954833984,9.979240417480469
7182,PPH,Perai Tepuy Airport,VE,-61.48333358764648,4.566667079925537
7183,SCI,Paramillo Airport,VE,-72.2029037475586,7.8013200759887695
7184,PZO,General Manuel Carlos Piar International Airport,VE,-62.760398864746094,8.288530349731445
7185,PTM,Palmarito Airport,VE,-70.18329620361328,7.566669940948486
7186,LRV,Los Roques Airport,VE,-66.66999816890001,11.9499998093
7187,SVS,Stevens Village Airport,US,-149.0545,66.0172
7188,SVZ,San Antonio Del Tachira Airport,VE,-72.439697265625,7.840829849243164
7189,SBB,Santa BÃ¡rbara de Barinas Airport,VE,-71.16571807861328,7.803514003753662
7190,SNV,Santa Elena de Uairen Airport,VE,-61.150001525878906,4.554999828338623
7191,STD,Mayor Buenaventura Vivas International Airport,VE,-72.035103,7.56538
7192,SNF,Sub Teniente Nestor Arias Airport,VE,-68.755203,10.2787
7193,SFD,San Fernando De Apure Airport,VE,-67.44400024414062,7.883319854736328
7194,SOM,San TomÃ© Airport,VE,-64.151084899902,8.9451465606689
7195,STB,Santa BÃ¡rbara del Zulia Airport,VE,-71.94325256347656,8.974550247192383
7196,TUV,Tucupita Airport,VE,-62.09417343139648,9.088994026184082
7197,TMO,Tumeremo Airport,VE,-61.52893,7.24938
7198,URM,Uriman Airport,VE,-62.76666641235352,5.3333330154418945
7199,VLN,Arturo Michelena International Airport,VE,-67.92839813232422,10.14973258972168
7200,VIG,Juan Pablo PÃ©rez Alfonso Airport,VE,-71.672668,8.624139
7201,VLV,Dr. Antonio NicolÃ¡s BriceÃ±o Airport,VE,-70.58406066894531,9.34047794342041
7202,VDP,Valle de La Pascua Airport,VE,-65.9935836792,9.22202777863
7203,0,Araguaiana Airport,BR,-51.83639907836914,-15.723899841308594
7204,0,Buriti Alegre Airport,BR,-49.04280090332031,-18.125600814819336
7205,BAZ,Barcelos Airport,BR,-62.919601,-0.981292
7206,LCB,Pontes e Lacerda Airport,BR,-59.3848,-15.1934
7207,RBB,Borba Airport,BR,-59.60240173339844,-4.4063401222229
7208,CAF,Carauari Airport,BR,-66.89749908447266,-4.871520042419434
7209,CQS,Costa Marques Airport,BR,-64.25160217285156,-12.421099662780762
7210,0,Ceres Airport,BR,-49.604698181152344,-15.34469985961914
7211,DMT,Diamantino Airport,BR,-56.40039825439453,-14.37689971923828
7212,DNO,DianÃ³polis Airport,BR,-46.846698761,-11.5953998566
7213,SWE,Siwea Airport,PG,147.582371,-6.284181
7214,ERN,EirunepÃ© Airport,BR,-69.87979888916016,-6.639530181884766
7215,CQA,Canarana Airport,BR,-52.27055740356445,-13.574443817138672
7216,SXO,SÃ£o FÃ©lix do Araguaia Airport,BR,-50.68960189819336,-11.632399559020996
7217,SWG,Satwag Airport,PG,147.279166667,-6.13955555556
7218,GRP,Gurupi Airport,BR,-49.132198333740234,-11.73960018157959
7219,AUX,AraguaÃ­na Airport,BR,-48.240501,-7.22787
7220,HUW,HumaitÃ¡ Airport,BR,-63.072101593,-7.532120227810001
7221,0,Iaciara Airport,BR,-46.66939926147461,-14.106399536132812
7222,IPG,Ipiranga Airport,BR,-69.69400024414062,-2.939069986343384
7223,IDO,Santa Izabel do Morro Airport,BR,-50.66619873046875,-11.57229995727539
7224,JPR,Ji-ParanÃ¡ Airport,BR,-61.8465003967,-10.8708000183
7225,JIA,JuÃ­na Airport,BR,-58.701668,-11.419444
7226,JRN,Juruena Airport,BR,-58.489444732666016,-10.305832862854004
7227,JTI,JataÃ­ Airport,BR,-51.7729988098,-17.8299007416
7228,CCX,CÃ¡ceres Airport,BR,-57.62990188598633,-16.04360008239746
7229,CIZ,Coari Airport,BR,-63.132598876953125,-4.134059906005859
7230,TLZ,CatalÃ£o Airport,BR,-47.89970016479492,-18.216800689697266
7231,0,CorixÃ¡ Airport,BR,-58.31719970703125,-16.38360023498535
7232,LBR,LÃ¡brea Airport,BR,-64.76950073242188,-7.278969764709473
7233,RVD,General Leite de Castro Airport,BR,-50.956111907958984,-17.8347225189209
7234,MBZ,MauÃ©s Airport,BR,-57.7248,-3.37217
7235,NVP,Novo AripuanÃ£ Airport,BR,-60.364898681640625,-5.118030071258545
7236,AQM,Nova Vida Airport,BR,-62.825557708740234,-10.178055763244627
7237,BCR,Novo Campo Airport,BR,-67.312401,-8.83456
7238,NQL,NiquelÃ¢ndia Airport,BR,-48.49150085449219,-14.434900283813477
7239,APS,AnÃ¡polis Airport,BR,-48.9271011353,-16.3623008728
7240,FBA,Fonte Boa Airport,BR,-66.0831985474,-2.5326099395800004
7241,PBV,Porto dos GaÃºchos Airport,BR,-57.3782,-11.5404
7242,PIN,Parintins Airport,BR,-56.777198791503906,-2.6730198860168457
7243,PBQ,Pimenta Bueno Airport,BR,-61.179100036621094,-11.641599655151367
7244,PBX,Fazenda Piraguassu Airport,BR,-51.685001373291,-10.861110687256
7245,SWR,Silur Airport,PG,153.054444444,-4.5298888888899995
7246,AAI,Arraias Airport,BR,-46.884107,-13.025154
7247,ROO,Maestro Marinho Franco Airport,BR,-54.7248,-16.586
7248,AIR,AripuanÃ£ Airport,BR,-59.457273,-10.188278
7249,OPS,Presidente JoÃ£o Batista Figueiredo Airport,BR,-55.586109,-11.885001
7250,STZ,Santa Terezinha Airport,BR,-50.518611907958984,-10.4647216796875
7251,IRZ,Tapuruquara Airport,BR,-64.9923,-0.3786
7252,TGQ,TangarÃ¡ da Serra Airport,BR,-57.4435005188,-14.6619997025
7253,AZL,Fazenda TucunarÃ© Airport,BR,-58.866935,-13.465528
7254,QHN,Taguatinga Airport,BR,-46.40055465698242,-12.433889389038086
7255,SQM,SÃ£o Miguel do Araguaia Airport,BR,-50.197601318359375,-13.331299781799316
7256,MTG,Vila Bela da SantÃ­ssima Trindade Airport,BR,-59.9458,-14.9942
7257,VLP,Vila Rica Airport,BR,-51.1422233581543,-9.979443550109863
7258,MBK,Regional Orlando Villas Boas Airport,BR,-54.9527778625,-10.170277595500002
7259,NOK,Xavantina Airport,BR,-52.34640121459961,-14.6983003616333
7260,SXH,Sehulea Airport,PG,151.161861111,-9.96452777778
7261,SXP,Nunam Iqua Airport,US,-164.848006,62.520599
7262,AHL,Aishalton Airport,GY,-59.31340026855469,2.486530065536499
7263,NAI,Annai Airport,GY,-59.12419891357422,3.959439992904663
7264,SYB,Seal Bay Seaplane Base,US,-152.2018,58.3733
7265,BMJ,Baramita Airport,GY,-60.487998962402344,7.370120048522949
7266,GFO,Bartica A Airport,GY,-58.655207,6.358864
7267,GEO,Cheddi Jagan International Airport,GY,-58.25410079956055,6.498549938201904
7268,SYF,Silva Bay Seaplane Base,CA,-123.696,49.15
7269,OGL,Eugene F. Correira International Airport,GY,-58.1059,6.80628
7270,IMB,Imbaimadai Airport,GY,-60.2942008972168,5.7081098556518555
7271,KAR,Kamarang Airport,GY,-60.614200592041016,5.865340232849121
7272,KRM,Karanambo Airport,GY,-59.30970001220703,3.7519400119781494
7273,KRG,Karasabai Airport,GY,-59.53329849243164,4.033329963684082
7274,KTO,Kato Airport,GY,-59.83219909667969,4.649159908294678
7275,KKG,Konawaruk Airport,GY,-58.995,5.2684
7276,SYL,Roberts Army Heliport,US,-120.744003296,35.814998626699996
7277,LUB,Lumid Pau Airport,GY,-59.4410018921,2.39392995834
7278,LTM,Lethem Airport,GY,-59.789398,3.37276
7279,USI,Mabaruma Airport,GY,-59.78329849243164,8.199999809265137
7280,MHA,Mahdia Airport,GY,-59.151100158691406,5.277490139007568
7281,VEG,Maikwak Airport,GY,-59.817027,4.898172
7282,MYM,Monkey Mountain Airport,GY,-59.68330001831055,4.483329772949219
7283,MWJ,Matthews Ridge Airport,GY,-60.184777,7.488112
7284,SYN,Stanton Airfield,US,-93.0162963867,44.475498199499995
7285,QSX,New Amsterdam Airport,GY,-57.474172,6.244324
7286,ORJ,Orinduik Airport,GY,-60.035,4.72527
7287,PMT,Paramakatoi Airport,GY,-59.7125,4.6975
7288,PRR,Paruma Airport,GY,-61.05540084838867,5.815450191497803
7289,SDC,Sand Creek Airport,GY,-59.51,2.9913
7290,SKM,Skeldon Airport,GY,-57.14894,5.8599
7291,SZN,Santa Cruz Island Airport,US,-119.915321,34.060197
7292,SZP,Santa Paula Airport,US,-119.060997,34.34719849
7293,TAA,Tarapaina Airport,SB,161.358,-9.414
7294,ANU,V.C. Bird International Airport,AG,-61.792702,17.1367
7295,BBQ,Codrington Airport,AG,-61.828602,17.635799
7296,TBA,Tabibuga Airport,PG,144.6508,-5.5766
7297,TBE,Timbunke Airport,PG,143.519222,-4.196633
7298,BGI,Grantley Adams International Airport,BB,-59.4925,13.0746
7299,TBQ,Tarabo Airport,PG,145.532222222,-6.46666666667
7300,TBV,Tabal Airstrip,MH,171.1615,8.3027
7301,TCK,Tinboli Airport,PG,143.3838,-4.0949
7302,TCT,Takotna Airport,US,-156.029026,62.993206
7303,TDB,Tetebedi Airport,PG,148.0686,-9.1586
7304,DCF,Canefield Airport,DM,-61.3922004699707,15.336700439453123
7305,DOM,Douglas-Charles Airport,DM,-61.299999,15.547
7306,TDS,Sasereme Airport,PG,142.868,-7.6217
7307,TEO,Terapo Airport,PG,146.194444444,-8.16972222222
7308,TFB,Tifalmin Airport,PG,141.419,-5.1173
7309,DSD,La DÃ©sirade Airport,GP,-61.0844,16.296902
7310,BBR,Baillif Airport,GP,-61.7421989440918,16.0132999420166
7311,SFC,St-FranÃ§ois Airport,GP,-61.26250076293945,16.25779914855957
7312,FDF,Martinique AimÃ© CÃ©saire International Airport,MQ,-61.00320053100586,14.590999603271484
7313,SFG,L'EspÃ©rance Airport,MF,-63.047199,18.099899
7314,SBH,Gustaf III Airport,BL,-62.84360122680664,17.904399871826172
7315,GBJ,Les Bases Airport,GP,-61.27000045776367,15.86870002746582
7316,PTP,Pointe-Ã -Pitre Le Raizet,GP,-61.531799,16.265301
7317,LSS,Terre-de-Haut Airport,GP,-61.5806007385,15.86439991
7318,TFY,Tarfaya Airport,MA,-12.9166,27.9487
7319,TGL,Tagula Airport,PG,153.202916667,-11.3311111111
7320,GND,Point Salines International Airport,GD,-61.78620147705078,12.004199981689451
7321,CRU,Lauriston Airport,GD,-61.472801208496094,12.476099967956545
7322,THW,Trincomalee Harbor Waterdrome,LK,81.22,8.56
7323,TIG,Tingwon Airport,PG,149.7107,-2.6053
7324,STT,Cyril E. King Airport,VI,-64.97339630126953,18.337299346923828
7325,STX,Henry E Rohlsen Airport,VI,-64.79859924316406,17.701900482177734
7326,ARE,Antonio Nery Juarbe Pol Airport,PR,-66.6753005981,18.4500007629
7327,BQN,Rafael Hernandez Airport,PR,-67.12940216064453,18.49489974975586
7328,TJC,Ticantiki Airport,PA,-78.4896,9.4185
7329,VQS,Vieques Airport,PR,-65.4226989746,18.1158008575
7330,CPX,Benjamin Rivera Noriega Airport,PR,-65.304324,18.313289
7331,FAJ,Diego Jimenez Torres Airport,PR,-65.66190338134766,18.308900833129883
7332,SIG,Fernando Luis Ribas Dominicci Airport,PR,-66.09809875488281,18.45680046081543
7333,MAZ,Eugenio Maria De Hostos Airport,PR,-67.14849853515625,18.255699157714844
7334,PSE,Mercedita Airport,PR,-66.56300354003906,18.00830078125
7335,NRR,JosÃ© Aponte de la Torre Airport,PR,-65.6434020996,18.245300293
7336,SJU,Luis Munoz Marin International Airport,PR,-66.0018005371,18.4393997192
7337,VQS,Antonio Rivera Rodriguez Airport,PR,-65.493598938,18.1347999573
7338,TKE,Tenakee Seaplane Base,US,-135.21800231934,57.77970123291
7339,TKL,Taku Lodge Seaplane Base,US,-133.942993164,58.4897003174
7340,SKB,Robert L. Bradshaw International Airport,KN,-62.71870040893555,17.311199188232422
7341,NEV,Vance W. Amory International Airport,KN,-62.589900970458984,17.205699920654297
7342,TLP,Tumolbil Airport,PG,141.0133,-4.7748
7343,SLU,George F. L. Charles Airport,LC,-60.992901,14.0202
7344,UVF,Hewanorra International Airport,LC,-60.952599,13.7332
7345,TLT,Tuluksak Airport,US,-160.968994141,61.096801757799994
7346,NBE,Enfidha - Hammamet International Airport,TN,10.438611,36.075833
7347,AUA,Queen Beatrix International Airport,AW,-70.015198,12.5014
7348,BON,Flamingo International Airport,BQ,-68.26850128173828,12.130999565124512
7349,CUR,Hato International Airport,CW,-68.959801,12.1889
7350,EUX,F. D. Roosevelt Airport,BQ,-62.979400634765625,17.49650001525879
7351,SXM,Princess Juliana International Airport,SX,-63.1088981628,18.0410003662
7352,SAB,Juancho E. Yrausquin Airport,BQ,-63.220001220703125,17.645000457763672
7353,TNW,Jumandy Airport,EC,-77.583333,-1.059722
7354,TOK,Torokina Airport,PG,155.063,-6.2015
7355,TOV,Tortola West End Seaplane Base,VG,-64.583333,18.45
7356,PTA,Port Alsworth Airport,US,-154.325863,60.201681
7357,TPT,Tapeta Airport,LR,-8.873,6.4948
7358,AXA,Clayton J Lloyd International Airport,AI,-63.055099,18.2048
7359,BGG,BingÃ¶l Ãeltiksuyu Airport,TR,40.5959625244,38.8592605591
7360,OGU,Ordu Giresun Airport,TR,38.080994,40.966047
7361,IGD,IÄdÄ±r Airport,TR,43.8766479492,39.9766273499
7362,MNI,John A. Osborne Airport,MS,-62.19329833984375,16.791400909423828
7363,TSG,Tanacross Airport,US,-143.335998535,63.374401092499994
7364,TSI,Tsile Tsile Airport,PG,146.3554,-6.8498
7365,TSK,Taskul Airport,PG,150.4553,-2.546
7366,TAB,Tobago-Crown Point Airport,TT,-60.83219909667969,11.149700164794922
7367,POS,Piarco International Airport,TT,-61.33720016479492,10.595399856567385
7368,TTW,Tissa Tank Waterdrome,LK,81.2906,6.2876
7369,TUE,Tupile Airport,PA,-78.5757,9.4468
7370,TUJ,Tum Airport,ET,35.5184,6.26
7371,NGD,Captain Auguste George Airport,VG,-64.32969665527344,18.72719955444336
7372,EIS,Terrance B. Lettsome International Airport,VG,-64.54299926757812,18.444799423217773
7373,VIJ,Virgin Gorda Airport,VG,-64.42749786376953,18.446399688720703
7374,TUT,Tauta Airport,PG,145.9341,-5.8335
7375,BR-,Tucuma Airport,BR,-66.43299865722656,-3.9670000076293945
7376,SVD,Argyle International Airport,VC,-61.149945,13.156695
7377,BQU,J F Mitchell Airport,VC,-61.2620010376,12.9884004593
7378,CIW,Canouan Airport,VC,-61.3424,12.699
7379,MQS,Mustique Airport,VC,-61.180198669433594,12.887900352478027
7380,UNI,Union Island International Airport,VC,-61.41194534301758,12.60013484954834
7381,SVD,E. T. Joshua Airport,VC,-61.210899,13.1443
7382,DSX,Dongsha Island Airport,TW,116.721001,20.7066
7383,CMJ,Chi Mei Airport,TW,119.417999268,23.2131004333
7384,TWH,Two Harbors Amphibious Terminal,US,-118.508611111,33.432222222200004
7385,BDA,L.F. Wade International International Airport,BM,-64.67870330810547,32.36399841308594
7386,TYE,Tyonek Airport,US,-151.13800048828,61.076698303223
7387,GIT,Mchauru Airport,TZ,32.172472,-2.813667
7388,LUY,Lushoto Airport,TZ,38.30419921875,-4.783259868621826
7389,TZO,Tsimiroro Airport,MG,45.015643,-18.345064
7390,DBS,Dubois Municipal Airport,US,-112.225997925,44.1665992737
7391,MXR,Myrhorod Air Base,UA,33.641,49.932
7392,KHU,Kakhnovka Airfield,UA,33.4766,49.1342
7393,ALA,Almaty Airport,KZ,77.04049682617188,43.35210037231445
7394,BXH,Balkhash Airport,KZ,75.00499725341797,46.8932991027832
7395,BXJ,Boralday Airport,KZ,76.88369750976562,43.35260009765625
7396,TSE,Astana International Airport,KZ,71.46690368652344,51.02220153808594
7397,KOV,Kokshetau Airport,KZ,69.594597,53.329102
7398,PPK,Petropavlosk South Airport,KZ,69.18389892578125,54.77470016479492
7399,DMB,Taraz Airport,KZ,71.30359649658203,42.85359954833984
7400,UAE,Mount Aue Airport,PG,144.664722222,-6.23416666667
7401,IKU,Issyk-Kul International Airport,KG,76.713046,42.58792
7402,FRU,Manas International Airport,KG,74.4776000977,43.0612983704
7403,OSS,Osh Airport,KG,72.793296814,40.6090011597
7404,CIT,Shymkent Airport,KZ,69.47889709472656,42.364200592041016
7405,DZN,Zhezkazgan Airport,KZ,67.733299,47.708302
7406,KGF,Sary-Arka Airport,KZ,73.33439636230469,49.670799255371094
7407,KZO,Kzyl-Orda Southwest Airport,KZ,65.592499,44.706902
7408,URA,Uralsk Airport,KZ,51.54309844970703,51.15079879760742
7409,EKB,Ekibastuz Airport,KZ,75.21499633789062,51.59099960327149
7410,SZI,Zaysan Airport,KZ,84.887675,47.487491
7411,UKK,Ust-Kamennogorsk Airport,KZ,82.49420166015625,50.036598205566406
7412,PWQ,Pavlodar Airport,KZ,77.07389831542969,52.19499969482422
7413,PLX,Semipalatinsk Airport,KZ,80.234398,50.351295
7414,SCO,Aktau Airport,KZ,51.091999,43.8601
7415,GUW,Atyrau Airport,KZ,51.8213996887207,47.12189865112305
7416,AKX,Aktobe Airport,KZ,57.206699,50.2458
7417,AYK,Arkalyk North Airport,KZ,66.95279693603516,50.318599700927734
7418,KSN,Kostanay West Airport,KZ,63.55030059814453,53.20690155029297
7419,GYD,Heydar Aliyev International Airport,AZ,50.04669952392578,40.467498779296875
7420,KVD,Ganja International Airport,AZ,46.3176,40.737701
7421,LLK,Lankaran International Airport,AZ,48.8180007935,38.746398925799994
7422,NAJ,Nakhchivan Airport,AZ,45.45840072631836,39.18880081176758
7423,GBB,Gabala International Airport,AZ,47.7125,40.826667
7424,ZTU,Zaqatala International Airport,AZ,46.667221,41.562222
7425,YLV,Yevlakh Airport,AZ,47.141899,40.631901
7426,UBI,Buin Airport,PG,155.683333333,-6.72916666667
7427,LWN,Gyumri Shirak Airport,AM,43.859298706100006,40.7504005432
7428,EVN,Zvartnots International Airport,AM,44.3959007263,40.1473007202
7429,BQJ,Batagay Airport,RU,134.69500732422,67.648002624512
7430,SUK,Sakkyryr Airport,RU,130.394,67.792
7431,UKG,Ust-Kuyga Airport,RU,135.645004,70.011002
7432,TLK,Talakan Airport,RU,111.044444,59.876389
7433,ADH,Aldan Airport,RU,125.40899658203124,58.60279846191406
7434,YKS,Yakutsk Airport,RU,129.77099609375,62.093299865722656
7435,NER,Chulman Airport,RU,124.91400146484,56.913898468018
7436,MQJ,Moma Airport,RU,143.261551,66.450861
7437,GYG,Magan Airport,RU,129.545288,62.103484
7438,OLZ,Olyokminsk Airport,RU,120.471001,60.397499
7439,USR,Ust-Nera Airport,RU,143.11500549316,64.550003051758
7440,UMS,Ust-Maya Airport,RU,134.43499755859,60.356998443604
7441,VHV,Verkhnevilyuisk Airport,RU,120.26916503906,63.458057403564
7442,NYR,Nyurba Airport,RU,118.336998,63.294998
7443,SUY,Suntar Airport,RU,117.63500213623,62.185001373291
7444,VYI,Vilyuisk Airport,RU,121.69333648682,63.75666809082
7445,ULK,Lensk Airport,RU,114.825996399,60.7206001282
7446,ONK,Olenyok Airport,RU,112.480003,68.514999
7447,PYJ,Polyarny Airport,RU,112.029998779,66.4003982544
7448,MJZ,Mirny Airport,RU,114.03900146484376,62.534698486328125
7449,SYS,Saskylakh Airport,RU,114.08000183105,71.92790222168
7450,BGN,Belaya Gora Airport,RU,146.231506,68.556602
7451,SEK,Srednekolymsk Airport,RU,153.7364,67.4805
7452,CKH,Chokurdakh Airport,RU,147.90199279785156,70.62310028076172
7453,CYX,Cherskiy Airport,RU,161.33799743652344,68.7406005859375
7454,IKS,Tiksi Airport,RU,128.90299987793,71.697700500488
7455,ZKP,Zyryanka Airport,RU,150.8889,65.7485
7456,KHX,Savannah Airstrip,UG,29.6997,-0.7165
7457,OYG,Moyo Airport,UG,31.762762069702,3.6444001197815
7458,UGB,Ugashik Bay Airport,US,-157.740005493,57.4253997803
7459,KUT,Kopitnari Airport,GE,42.4826011658,42.176700592
